"","Q1.Eco.Info.Important","Q2.Belief.In.Eco.Label","Q3.Understand.Eco.Certificate","Q4.Individuals.Can.Improve.Environment","Q5.Corporation.Can.Improve.Environment","Q6.Need.Eco.Certificate.Fashion","Q7.Eco.Cert.Help.Buyers","Q8.Seek.For.Eco.Cert.Clothes","Q9.Buy.Eco.Product","Q10.Pay.More.For.Eco.Products","Q11.Pay.Premium.For.Eco.Clothing","Q12.Ready.To.Pay.More.For.Certified.Eco.Products","Q13.Reduce.Consumption","Q14.Protect.Environment","Q15.Purchase.Less.Harmful.Clothing","Q16.Avoid.Buying.Harmful.Products","Q17.Support.Environmental.Protection","Q18.Rather.Buy.Eco.Clothes","Q19.Price.Of.Eco.Products.More.On.Average","Q20.Prefer.Purchase.More.Expensive.Clothing","Q21.Eco.Label.Brand.Socially.Acceptable","Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand","Q23.Rarely.Swith.Brand.To.Try.Something.New","Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded","Q25.Eco.Clothing.More.Fashionable","Q26.Eco.Clothing.Quality.Higher","Q27.Country.Can.Positively.Influence.Environment","Q28.Support.Eco.Protection.Socially.Responsible","Q29.Satisfied.Purchasing.Eco.Clothing","Q30a.Fair.Trade","Q30b.Fair.And.Care","Q30c.Global.Organic.Textile.Standard","Q30d.Fair.Wear.Foundation","Q30e.Clean.Clothes.Campaign","Q30f.Oeko.Tex","Q30g.I.Know.None.Of.Them","Q31a.Fit","Q31b.Comfort","Q31c.Fibre.Material","Q31d.Quality.Workmanship","Q31e.Garment.Life","Q31f.Colour","Q31g.Style","Q31h.Brand","Q31i.Price","Q31j.COO","Q31k.Durability","Q31l.Certified.Eco.Label","Q31m.Certified.Ethical.Label","Q38a.Less.Water.Use","Q38b.Air.Quality","Q38c.Less.Energy.Use","Q38d.Worker.Safety","Q38e.Fair.Wages","Q38f.No.Child.Labour","Q38g.No.Animal.Skin.Use","Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends","Q33.Little.Shopping.New.Fashion.Than.My.Friends","Q34.Last.Of.My.Circle.Purchase.New.Fashion","Q35.Faster.Knowing.More.About.New.Fashion.Than.Others","Q36.Interest.Buying.Locally.Available.New.Style","Q37.Consider.Buying.New.Styles.Without.Heard.About.It","Q39.Annual.Spending.On.Clothes","Q40.Employment.Status","Q41.Sex","Q42.Income","Q43.Age","Q44.Highest.Level.Of.Education","total_score","sus_val","aes_val","green_con","con_inno","soc_eth","aes_fun","functional","symbolic","financial"
"1474",4,3,4,4,5,5,5,4,4,2,2,2,5,3,3,3,4,3,3,2,3,3,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,4,1,5,3,3,3,2,3,3,3,3,5,3,3,3,1,1,3,2,2,3,1,2,2,1,2,12,28,8,20,32,14,9,6,4,5
"1475",4,4,5,3,3,4,4,3,4,3,3,3,4,4,3,3,4,3,4,3,4,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,4,3,4,3,4,3,4,4,5,5,5,5,4,5,4,3,3,3,3,4,2,1,2,1,1,2,20,40,8,19,49,19,12,8,6,4
"1476",5,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,5,5,5,4,5,4,5,4,4,4,5,1,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,5,3,5,3,4,5,5,4,4,5,4,4,5,4,1,2,2,5,4,4,3,1,2,1,1,2,18,39,9,23,47,17,10,7,6,5
"1477",5,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,18,27,6,24,36,12,9,6,6,3
"1478",4,4,4,5,3,5,4,4,5,4,3,4,2,5,4,4,5,3,3,2,3,2,4,3,3,2,3,4,3,NA,NA,1,NA,NA,1,NA,4,4,5,5,3,4,4,3,4,3,3,3,3,3,3,3,4,4,5,4,3,3,4,3,3,4,4,1,2,1,1,2,20,32,8,20,43,17,14,7,6,4
"1479",4,3,4,4,4,4,4,3,4,3,3,3,4,5,5,5,5,4,3,3,5,2,2,2,3,3,4,5,4,NA,NA,NA,NA,NA,NA,1,5,5,4,4,4,4,4,3,4,3,4,4,5,3,4,4,4,4,5,5,2,2,2,3,4,4,6,1,2,1,1,2,17,38,8,19,44,18,13,9,6,4
"1480",5,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,2,18,27,6,19,36,12,11,6,6,3
"1481",5,3,5,4,5,5,3,5,4,3,4,3,3,3,4,4,4,4,3,3,3,3,4,2,4,5,5,4,3,NA,NA,NA,NA,NA,NA,1,5,5,3,5,5,5,5,3,5,3,5,3,5,1,1,1,5,5,5,5,1,1,3,1,3,1,7,1,1,1,1,2,10,33,10,22,32,20,13,10,6,5
"1482",4,4,3,5,5,5,4,3,4,3,3,3,3,4,5,3,4,3,3,3,4,2,2,2,3,3,5,5,3,NA,NA,1,NA,NA,NA,NA,4,5,4,4,4,5,5,3,4,3,3,3,4,3,4,5,4,4,4,3,3,4,4,3,3,3,3,1,2,2,1,2,20,35,10,21,44,15,12,8,6,4
"1483",5,4,4,5,5,5,5,4,4,3,3,3,4,4,4,4,4,4,3,3,4,2,3,3,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,4,4,3,4,4,4,4,3,4,3,4,3,4,3,3,4,4,4,5,5,2,2,2,2,2,2,4,1,1,11,1,2,12,36,8,23,38,18,11,8,6,4
"1484",3,3,3,3,3,4,4,3,4,3,4,3,4,4,3,4,4,4,3,3,4,3,2,2,3,3,5,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,5,5,3,3,3,4,3,5,3,5,5,5,5,5,4,4,4,4,3,4,4,3,1,2,10,1,2,23,41,10,15,51,19,15,9,6,3
"1485",5,5,5,5,5,5,5,5,5,4,3,3,5,5,4,5,5,4,4,4,4,4,4,4,4,4,5,5,5,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,3,3,4,4,5,4,4,3,4,3,4,4,3,1,1,2,4,3,5,2,2,1,5,2,3,16,34,8,25,40,14,15,9,7,3
"1486",5,5,5,5,5,5,4,4,4,3,3,3,4,4,4,3,5,5,5,3,4,5,4,4,4,4,4,5,5,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,5,5,5,5,5,1,1,1,5,5,5,3,1,1,2,1,2,18,40,6,25,50,20,9,6,6,3
"1487",5,4,5,5,5,5,5,5,5,5,2,2,5,5,4,5,5,3,2,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,18,27,6,24,36,12,9,6,6,3
"1488",5,5,4,4,5,4,4,3,5,1,3,4,1,4,2,4,5,5,4,2,1,2,5,4,5,5,1,3,3,NA,NA,NA,NA,NA,NA,1,4,3,3,3,4,5,4,4,4,2,4,3,1,4,3,4,5,2,3,3,3,2,3,2,3,2,7,6,2,7,3,2,15,29,9,23,36,13,10,7,6,4
"1489",5,5,3,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,1,NA,5,5,5,5,5,5,5,1,5,5,5,5,5,3,3,3,3,3,3,3,1,1,1,5,5,5,3,1,1,1,1,2,18,31,10,23,38,12,15,10,6,5
"1490",4,3,4,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,2,18,44,10,19,51,20,15,10,10,5
"1491",5,4,4,5,4,5,5,4,4,3,4,4,5,5,5,5,5,5,4,3,3,4,4,3,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,2,2,3,3,3,2,1,2,1,1,2,16,37,8,22,41,16,15,9,6,4
"1492",4,4,4,4,4,5,4,4,4,4,3,3,4,5,5,4,4,4,3,3,4,3,3,3,4,3,4,5,4,NA,NA,1,NA,NA,NA,NA,5,3,3,4,3,4,4,3,4,3,3,4,4,4,4,5,5,4,5,4,1,3,3,3,3,4,2,1,1,1,1,2,17,38,8,20,47,18,12,6,6,4
"1493",5,4,4,5,5,5,4,5,4,3,3,3,4,4,4,4,4,3,4,3,4,3,3,3,3,4,5,4,3,NA,NA,1,NA,NA,NA,NA,4,5,5,5,5,4,5,5,5,3,4,3,5,5,5,5,5,4,1,1,3,3,3,3,3,3,3,1,1,1,1,2,18,36,9,23,41,11,14,9,8,5
"1494",4,3,4,2,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,2,18,27,6,17,36,12,9,6,6,3
"1495",4,4,3,5,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,3,3,2,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,4,3,4,4,3,3,3,3,3,4,4,5,4,4,3,4,3,4,4,3,3,3,3,3,3,1,1,2,1,1,2,18,35,6,20,41,15,12,8,6,3
"1496",5,4,3,5,5,5,4,4,5,3,3,3,5,5,5,4,5,5,4,3,5,1,4,4,5,5,5,5,5,NA,1,1,NA,NA,NA,NA,5,5,4,4,5,3,3,3,5,3,5,5,5,3,3,5,5,3,5,5,3,1,1,1,3,3,1,1,1,1,1,2,12,39,6,22,38,18,13,10,6,5
"1497",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,2,18,45,10,25,52,20,15,10,10,5
"1498",5,5,5,5,4,4,4,4,3,3,3,2,3,5,5,5,5,4,3,4,5,1,3,3,3,3,4,5,3,NA,NA,NA,NA,NA,NA,1,5,5,4,5,5,3,3,3,5,5,5,3,4,3,4,5,5,5,5,5,3,3,3,1,3,3,5,1,1,1,1,2,16,41,6,24,45,20,14,10,8,5
"1499",5,3,3,4,4,3,3,3,3,4,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,1,3,3,5,5,5,5,5,5,5,5,1,4,4,5,3,1,1,2,1,2,24,41,10,19,52,20,15,10,6,5
"1500",4,4,4,4,4,4,4,3,4,2,3,3,3,4,4,3,4,3,3,3,3,2,3,3,3,3,4,4,4,1,NA,1,NA,NA,1,NA,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,3,3,4,4,2,4,3,3,3,3,4,5,1,2,1,1,2,20,31,8,20,40,13,12,8,7,3
"1501",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,5,18,45,10,25,52,20,15,10,10,5
"1502",5,4,4,4,4,4,4,3,4,3,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,3,3,3,3,1,NA,1,NA,NA,NA,NA,5,5,5,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,2,2,2,3,3,3,3,1,2,2,1,2,15,35,8,21,40,16,14,9,7,3
"1503",4,3,4,4,4,5,5,3,5,4,4,4,3,5,4,4,4,4,3,5,4,3,4,3,5,5,3,4,3,1,NA,NA,NA,NA,NA,NA,4,5,4,5,4,5,5,4,4,3,4,4,4,3,3,4,3,4,4,4,5,5,4,5,5,5,7,1,1,11,1,3,29,33,10,19,49,15,13,9,7,4
"1504",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,3,1,1,1,1,2,18,45,10,25,52,20,15,10,10,5
"1505",5,5,5,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,1,1,NA,NA,5,5,5,5,3,5,5,3,3,3,4,5,5,4,4,4,5,5,5,3,1,1,2,4,4,5,2,1,1,1,1,1,17,38,10,24,46,18,15,9,6,3
"1506",5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,4,5,4,5,4,5,5,5,5,4,5,4,4,3,3,2,4,2,1,1,5,5,5,3,1,1,1,2,1,19,34,9,25,42,12,14,10,9,5
"1507",3,4,4,4,5,5,5,4,4,2,2,2,3,5,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,1,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,4,4,4,4,3,2,2,2,2,3,2,1,1,4,1,2,14,32,6,20,37,16,10,7,6,4
"1508",5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,4,2,2,3,3,3,3,5,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,5,3,4,3,4,4,5,3,3,3,5,4,5,5,3,4,4,3,3,3,4,1,2,2,1,2,20,37,9,24,45,19,12,8,6,4
"1509",4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,4,4,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,18,27,7,19,36,12,12,7,5,3
"1510",3,3,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,4,5,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,4,5,3,4,4,2,4,2,4,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,1,1,2,1,1,1,17,29,6,19,37,13,11,8,5,4
"1511",5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,5,5,5,5,3,4,5,5,5,5,4,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,1,18,44,10,25,51,20,13,9,8,4
"1512",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,2,18,45,10,25,52,20,15,10,10,5
"1513",4,3,3,4,4,4,4,3,3,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,5,3,5,3,4,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,1,2,2,1,2,18,43,9,18,50,20,12,8,6,5
"1514",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,7,1,2,18,35,8,15,42,16,12,8,8,4
"1515",3,3,3,4,3,3,3,4,3,3,4,4,4,3,3,3,3,4,4,4,5,4,4,3,4,4,4,3,3,1,NA,1,NA,NA,NA,NA,5,5,3,4,3,4,5,3,4,3,4,4,3,3,3,4,4,4,5,5,2,4,2,3,3,3,2,1,2,3,1,2,17,34,9,16,43,18,12,9,6,4
"1516",5,4,4,4,5,5,5,4,5,5,5,3,4,4,4,4,4,4,5,4,5,4,4,4,4,3,4,4,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,1,1,1,5,5,4,2,1,2,1,1,2,17,42,10,22,48,20,15,10,10,5
"1517",4,3,3,4,4,4,4,4,4,3,3,3,4,4,5,5,4,4,3,4,4,3,3,3,3,3,3,3,3,1,1,1,1,NA,NA,NA,4,4,4,4,4,4,4,2,4,4,4,5,4,3,3,4,3,3,4,5,3,3,3,3,3,3,4,1,2,8,1,2,18,33,8,18,40,15,12,8,6,4
"1518",4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,NA,NA,1,1,1,NA,NA,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,18,27,6,20,36,12,13,8,6,3
"1519",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,NA,NA,1,NA,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,3,2,1,1,1,1,2,17,35,8,20,43,16,12,8,7,4
"1520",4,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,3,2,3,3,3,3,2,1,2,1,1,2,17,34,8,18,40,15,12,8,6,4
"1521",4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,2,4,2,3,4,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,5,5,5,5,1,2,1,2,2,4,4,1,2,1,1,2,12,45,10,20,46,20,15,10,6,5
"1522",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2,2,2,4,4,4,2,1,1,1,1,2,18,43,8,20,51,20,12,8,8,4
"1523",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,5,5,4,4,1,2,2,2,3,3,2,1,2,1,1,2,13,36,8,20,40,18,12,8,7,4
"1524",4,3,3,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,3,3,2,4,4,4,4,4,4,3,2,2,3,3,3,2,1,1,3,1,2,16,33,8,18,39,16,12,8,6,4
"1525",5,3,3,4,4,5,5,5,4,4,3,4,4,5,5,4,5,4,3,4,4,4,4,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,1,2,3,3,2,3,2,1,2,1,1,2,14,45,6,19,48,20,15,10,8,5
"1526",4,3,4,5,5,5,3,3,3,3,3,2,4,5,3,4,5,3,5,3,3,2,3,2,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,3,5,5,5,4,5,5,5,5,4,4,3,4,2,3,3,4,3,3,4,3,5,5,3,5,5,4,1,2,1,1,2,26,30,10,21,45,14,13,9,9,5
"1527",5,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,3,5,5,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,4,4,2,3,3,3,4,4,3,3,4,4,2,2,4,3,3,3,3,4,4,1,1,2,2,1,2,20,31,8,21,39,12,15,8,5,3
"1528",5,5,5,5,4,4,4,4,5,4,3,3,4,5,4,3,4,4,4,3,3,3,3,3,4,4,4,5,4,1,1,1,1,1,1,NA,5,5,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,5,5,3,3,3,3,3,3,7,1,2,2,1,2,18,33,8,24,40,16,13,9,6,4
"1529",3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,2,2,4,4,4,2,1,2,1,1,2,19,35,8,17,43,16,11,8,8,4
"1530",5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,NA,5,5,5,5,5,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,2,1,2,18,45,5,25,52,20,15,10,8,5
"1531",5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,1,1,1,2,18,45,10,23,52,20,15,10,10,5
"1532",3,3,3,4,4,3,3,4,4,3,3,3,3,4,4,3,5,4,4,3,3,3,3,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,7,1,1,1,1,2,18,45,10,17,50,20,13,10,10,5
"1533",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,3,1,1,1,1,2,18,36,8,20,44,16,12,8,8,4
"1534",4,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,4,1,1,1,1,6,18,45,10,19,52,20,15,10,10,5
"1535",5,3,4,4,4,5,4,4,5,3,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,3,3,4,3,4,4,4,3,3,3,4,4,4,4,3,2,2,1,1,2,2,1,1,6,1,2,11,33,6,20,33,16,12,8,6,4
"1536",5,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,3,4,1,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,3,4,3,3,3,2,4,3,3,3,4,3,4,4,4,4,4,4,2,2,3,2,2,2,4,1,2,1,1,1,13,34,6,20,38,16,11,7,5,4
"1537",5,3,5,5,5,5,5,5,5,2,3,2,4,5,3,4,5,4,5,3,3,5,4,3,4,3,4,4,3,NA,NA,1,NA,NA,NA,1,5,4,3,3,4,3,4,2,3,2,4,4,2,3,2,2,3,4,4,4,3,2,1,2,3,2,2,1,2,1,1,2,13,28,7,23,32,15,11,8,4,3
"1538",5,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,4,NA,NA,1,NA,NA,NA,NA,5,5,4,4,3,4,5,2,3,2,3,4,4,3,4,4,5,3,5,5,3,3,3,3,3,3,5,1,2,2,1,2,18,36,9,20,44,18,13,8,4,3
"1539",5,4,5,5,5,5,5,5,5,5,3,3,5,5,5,4,5,5,5,3,4,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,5,4,4,5,5,3,5,3,5,3,5,5,4,5,2,2,2,3,5,3,2,1,1,1,1,2,17,39,10,24,45,19,15,10,9,4
"1540",5,4,4,4,5,4,5,4,5,3,3,2,4,5,5,4,5,4,3,2,4,2,4,3,3,3,5,5,5,NA,NA,1,NA,NA,NA,NA,5,4,4,4,4,5,5,4,4,4,4,3,4,4,3,4,4,4,3,5,2,2,3,3,2,3,5,1,1,2,1,2,15,35,10,22,40,16,13,8,8,4
"1541",5,4,4,5,4,3,4,3,4,3,4,4,4,3,4,3,4,3,3,4,4,3,3,3,3,4,4,4,3,NA,NA,1,NA,NA,NA,NA,5,4,3,4,3,4,4,2,3,3,5,4,5,3,3,3,4,4,4,4,3,3,3,2,3,3,2,1,1,2,1,2,17,33,8,22,39,16,12,9,5,3
"1542",4,3,3,4,4,3,4,4,5,3,3,3,4,5,4,4,3,3,4,3,3,3,3,3,3,4,5,5,3,NA,NA,1,NA,NA,NA,NA,5,5,3,4,4,4,4,3,5,3,4,4,4,3,4,3,2,4,4,4,2,3,1,2,3,3,1,1,2,1,1,2,14,32,8,18,36,14,12,9,6,5
"1543",5,4,3,5,5,5,4,4,4,3,4,3,3,5,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,NA,NA,1,1,1,1,NA,4,5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,5,4,4,3,2,2,3,4,5,3,1,2,1,1,2,19,38,8,22,45,17,12,9,7,4
"1544",5,5,5,5,5,5,5,5,5,3,2,3,4,4,5,5,4,3,4,2,4,2,3,2,2,2,5,4,3,1,NA,1,NA,NA,NA,NA,5,5,4,5,5,5,5,3,4,3,4,5,5,3,4,4,5,4,4,4,4,4,4,2,2,3,7,1,2,2,1,2,19,38,10,25,43,17,14,9,6,4
"1545",4,3,4,4,4,3,3,4,4,3,4,2,4,3,4,3,4,3,2,2,4,2,2,3,3,3,5,4,5,NA,NA,NA,NA,NA,NA,1,4,5,5,5,5,3,3,3,3,3,4,5,5,4,4,4,5,5,5,5,4,4,4,3,4,4,3,1,2,11,1,2,23,42,6,19,51,20,14,9,6,3
"1546",4,3,3,3,2,4,4,5,4,3,4,3,4,1,3,3,3,2,3,2,1,1,4,1,1,1,2,4,2,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,5,5,3,5,2,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,2,4,1,2,18,30,10,15,36,12,15,9,5,5
"1547",4,4,3,3,4,3,4,4,4,3,4,4,4,4,3,2,3,4,4,4,3,3,4,2,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,1,2,4,4,2,3,3,3,3,2,3,3,3,4,3,2,3,3,3,3,2,2,2,4,4,3,2,4,1,2,6,1,15,26,6,18,36,12,9,5,5,3
"1548",4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,2,1,1,1,1,2,18,35,7,20,43,16,12,7,6,3
"1549",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,4,4,2,3,2,3,3,3,4,4,4,4,4,4,2,2,2,2,4,4,4,5,1,2,3,1,2,18,32,8,20,42,14,13,7,4,3
